nameOrig,nameDest,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,origin_balance_change,destination_balance_change,amount_origin_ratio,amount_destination_ratio,ANOMALY_SCORE,STATUS
C1037961127,C1727128330,TRANSFER,10079894.57,553104.01,0.0,29134698.61,39214593.19,553104.01,10079894.579999998,18.224196830182393,0.345975579118044,-0.1495241808335238,Flagged for Review
C307624769,C225852166,TRANSFER,5948627.26,0.0,0.0,29631623.26,35580250.53,0.0,5948627.27,5948627.26,0.20075265560214683,-0.14938717483614283,Flagged for Review
C1847233896,C1131110881,TRANSFER,7786480.79,0.0,0.0,25132321.45,32918802.23,0.0,7786480.780000001,7786480.79,0.30981938917467616,-0.14927183677539158,Flagged for Review
C1412427713,C1953598669,TRANSFER,6455185.41,0.0,0.0,29094142.72,35549328.13,0.0,6455185.410000004,6455185.41,0.22187232840135296,-0.14903453420556534,Flagged for Review
C201197151,C74472954,TRANSFER,6375230.3,0.0,0.0,30530308.0,36905538.3,0.0,6375230.299999997,6375230.3,0.20881643549693518,-0.14903453420556534,Flagged for Review
C1979222113,C471722992,TRANSFER,3897447.27,0.0,0.0,7882686.76,23477600.01,0.0,15594913.250000002,3897447.27,0.49443126363285006,-0.14832988372327793,Flagged for Review
C732930506,C1716634207,TRANSFER,7336051.58,0.0,0.0,27107608.95,34443660.53,0.0,7336051.580000002,7336051.58,0.2706270155698474,-0.1482145478547512,Flagged for Review
C1247226697,C1841453745,TRANSFER,5036883.91,0.0,0.0,63976063.41,69012947.32,0.0,5036883.909999996,5036883.91,0.07873075589208474,-0.14762556121977355,Flagged for Review
C1940147217,C14715074,TRANSFER,10000000.0,0.0,0.0,15162976.95,25255024.38,0.0,10092047.43,10000000.0,0.6595010579699485,-0.14750215609738937,Flagged for Review
C473032293,C1999323505,TRANSFER,5297353.38,0.0,0.0,40271065.75,45568419.13,0.0,5297353.380000003,5297353.38,0.13154241512611534,-0.1469220274455928,Flagged for Review
C1986208703,C1942870828,TRANSFER,10000000.0,756738.59,0.0,951774.72,15055156.97,756738.59,14103382.25,13.214585482437888,10.506676930149048,-0.14692101055445705,Flagged for Review
C1277370019,C495637999,TRANSFER,10038469.87,0.0,0.0,14812334.01,24850803.88,0.0,10038469.87,10038469.87,0.677710155976279,-0.14679873359863216,Flagged for Review
C728546081,C1618657103,TRANSFER,10000000.0,79667.0,0.0,0.0,11446378.35,79667.0,11446378.35,125.5209117839032,10000000.0,-0.1466326447799584,Flagged for Review
C1425416606,C1094649005,TRANSFER,7537559.71,0.0,0.0,20964150.03,28501709.74,0.0,7537559.709999997,7537559.71,0.3595451921336401,-0.14645557586967062,Flagged for Review
C849600091,C1530771520,TRANSFER,8914994.66,0.0,0.0,15330956.78,24245951.44,0.0,8914994.660000002,8914994.66,0.5815027859270512,-0.14644726024072707,Flagged for Review
C1948457198,C1965341080,TRANSFER,8936423.22,0.0,0.0,14660241.13,23596664.35,0.0,8936423.22,8936423.22,0.6095685965317682,-0.14609594538178272,Flagged for Review
C1084438553,C1179014384,TRANSFER,10000000.0,103023.0,0.0,9675243.29,25223550.4,103023.0,15548307.11,97.06476160894549,1.033565634134495,-0.14485656504342226,Flagged for Review
C967230243,C1971253034,TRANSFER,10000000.0,45351.0,0.0,7225.35,37245643.43,45351.0,37238418.08,220.49744222967013,1383.8244757035018,-0.14479309311698163,Flagged for Review
C1802822382,C1028728159,TRANSFER,10492910.05,0.0,0.0,13927666.86,24502923.31,0.0,10575256.45,10492910.05,0.753386005142716,-0.14467809197096826,Flagged for Review
C1835952163,C1784564645,TRANSFER,10367319.82,552322.68,0.0,22702042.68,33069362.5,552322.68,10367319.82,18.770369975808386,0.45666901033819174,-0.14448616270206527,Flagged for Review
C1859668732,C291084293,TRANSFER,10000000.0,41.0,0.0,4958.07,22326428.14,41.0,22321470.07,238095.2380952381,2016.5071273444416,-0.14432907269376583,Flagged for Review
C1013780804,C1246973714,TRANSFER,4665041.6,0.0,0.0,86892814.66,91557856.26,0.0,4665041.600000009,4665041.6,0.05368731079280116,-0.14376396768807376,Flagged for Review
C2572577,C798574435,TRANSFER,6316587.21,0.0,0.0,22163129.46,28479716.67,0.0,6316587.210000001,6316587.21,0.28500428770205416,-0.143299405842377,Flagged for Review
C1653541847,C280577789,TRANSFER,6202583.72,0.0,0.0,22057383.02,28259966.74,0.0,6202583.719999999,6202583.72,0.28120214592881715,-0.143299405842377,Flagged for Review
C367663811,C384493593,TRANSFER,10754348.15,0.0,0.0,12147486.56,22901834.72,0.0,10754348.159999998,10754348.15,0.8853146049239502,-0.14327697192332112,Flagged for Review
C2132967188,C683642333,TRANSFER,11269729.01,0.0,0.0,14548246.14,25936136.17,0.0,11387890.030000001,11269729.01,0.7746451446383663,-0.14327697192332112,Flagged for Review
C2068720585,C1221021157,TRANSFER,11632984.38,0.0,0.0,12365067.48,23998051.85,0.0,11632984.370000001,11632984.38,0.9407941734262033,-0.14327697192332112,Flagged for Review
C1885765280,C1295055215,TRANSFER,10962524.01,0.0,0.0,13213844.69,24176368.69,0.0,10962524.000000002,10962524.01,0.829624037330498,-0.14292708672438326,Flagged for Review
C798942429,C942006847,TRANSFER,11319302.05,0.0,0.0,12495720.08,23815022.13,0.0,11319302.049999999,11319302.05,0.9058542502294714,-0.14292708672438326,Flagged for Review
C1631045730,C464345779,TRANSFER,11207372.93,0.0,0.0,12354887.08,23562260.01,0.0,11207372.930000002,11207372.93,0.907120554830635,-0.14292708672438326,Flagged for Review
C1220505915,C845355332,TRANSFER,11997957.55,0.0,0.0,12447196.39,24445153.94,0.0,11997957.55,11997957.55,0.9639083541520024,-0.14292708672438326,Flagged for Review
C1627584667,C1365136115,TRANSFER,10735210.14,0.0,0.0,14112532.98,24847743.11,0.0,10735210.129999999,10735210.14,0.7606862208596786,-0.14292708672438326,Flagged for Review
C11474557,C1602318602,TRANSFER,11676055.13,0.0,0.0,12130472.1,23806527.23,0.0,11676055.13,11676055.13,0.9625391387249357,-0.14292708672438326,Flagged for Review
C2111526760,C765357438,TRANSFER,7092286.59,0.0,0.0,17164489.54,24256776.13,0.0,7092286.59,7092286.59,0.41319528671545414,-0.1425997729984213,Flagged for Review
C1812465274,C628607056,TRANSFER,7323627.81,0.0,0.0,18139455.27,25463083.08,0.0,7323627.809999999,7323627.81,0.40374020593507015,-0.1425997729984213,Flagged for Review
C1007366902,C1457170391,TRANSFER,11113103.25,0.0,0.0,12932981.57,24046084.82,0.0,11113103.25,11113103.25,0.8592838650984125,-0.14257735930821647,Flagged for Review
C1145569778,C1777096466,TRANSFER,12157895.81,0.0,0.0,14052285.48,26210181.29,0.0,12157895.809999999,12157895.81,0.865189862682048,-0.14257735930821647,Flagged for Review
C1482404821,C893038039,TRANSFER,10593229.37,0.0,0.0,12967896.55,23561125.92,0.0,10593229.370000001,10593229.37,0.8168810193908417,-0.14257735930821647,Flagged for Review
C910311413,C1847853864,TRANSFER,10483850.34,0.0,0.0,12445303.31,22929153.65,0.0,10483850.339999998,10483850.34,0.8423940531189791,-0.14257735930821647,Flagged for Review
C27202733,C1497180663,TRANSFER,12007325.5,164401.1,0.0,130022300.91,142029626.41,164401.1,12007325.5,73.03632678657998,0.09234819968278471,-0.14257278166481502,Flagged for Review
C1964950483,C131837504,TRANSFER,4929980.18,0.0,0.0,37885856.86,42815837.05,0.0,4929980.189999998,4929980.18,0.13012718883700103,-0.14236449544408458,Flagged for Review
C27279038,C369716274,TRANSFER,10000000.0,352363.0,0.0,436219.87,13674279.87,352363.0,13238060.0,28.379743674155137,22.924166833191634,-0.14236348449829428,Flagged for Review
C309123290,C1058865405,TRANSFER,11359293.0,0.0,0.0,11716964.81,23076257.81,0.0,11359292.999999998,11359293.0,0.9694739392603894,-0.14222778960366766,Flagged for Review
C1799095850,C929095108,TRANSFER,11115460.68,0.0,0.0,11828320.83,22943781.51,0.0,11115460.680000002,11115460.68,0.9397326890284655,-0.14222778960366766,Flagged for Review
C1571304701,C1846845107,TRANSFER,6196535.6,0.0,0.0,20347963.07,26544498.67,0.0,6196535.6000000015,6196535.6,0.30452853065215774,-0.14190077101921028,Flagged for Review
C1454405048,C705505175,TRANSFER,9315414.55,0.0,0.0,12291750.03,21607164.58,0.0,9315414.549999999,9315414.55,0.7578590330429107,-0.14187837753961596,Flagged for Review
C2093074558,C2138508873,TRANSFER,8493468.31,0.0,0.0,13095743.54,21589211.85,0.0,8493468.310000002,8493468.31,0.648567042832679,-0.14187837753961596,Flagged for Review
C2132392774,C936988066,TRANSFER,9435624.71,0.0,0.0,13773658.62,23209283.33,0.0,9435624.709999999,9435624.71,0.685048488950535,-0.14187837753961596,Flagged for Review
C1609748393,C73279773,TRANSFER,10000000.0,3850.0,0.0,170580.69,39801819.53,3850.0,39631238.84,2596.7281225655674,58.62293895669576,-0.14169546584253778,Flagged for Review
C1150229199,C1412774833,TRANSFER,10000000.0,81107.0,0.0,173696.53,24819164.92,81107.0,24645468.39,123.29240025644819,57.57134255161832,-0.14164365828808645,Flagged for Review
C1382079958,C1154991685,TRANSFER,10000000.0,1711.0,0.0,0.0,11259152.29,1711.0,11259152.29,5841.121495327103,10000000.0,-0.1415324917541272,Flagged for Review
C827964792,C598269363,TRANSFER,9040133.84,0.0,0.0,11844106.85,20884240.68,0.0,9040133.83,9040133.84,0.7632600069578056,-0.14152912304497234,Flagged for Review
C248780738,C170428357,TRANSFER,10000000.0,259.0,0.0,124465.46,66834206.04,259.0,66709740.58,38461.53846153846,80.3429293321269,-0.1413462938329908,Flagged for Review
C2070278904,C789276315,TRANSFER,5528800.5,0.0,0.0,20050126.0,25419321.87,0.0,5369195.870000001,5528800.5,0.2757489017401236,-0.14131654702759822,Flagged for Review
C1635008829,C1179014384,TRANSFER,5548307.11,0.0,0.0,19675243.29,25223550.4,0.0,5548307.109999999,5548307.11,0.28199431876024755,-0.14120239933588785,Flagged for Review
C552313381,C1094712572,TRANSFER,10206535.84,0.0,0.0,11559412.32,21765948.16,0.0,10206535.84,10206535.84,0.8829631364024969,-0.14118002604867996,Flagged for Review
C366292501,C449049752,TRANSFER,4771237.47,0.0,0.0,30399273.67,35170511.13,0.0,4771237.460000001,4771237.47,0.15695234579753214,-0.14096754589370075,Flagged for Review
C1140276643,C891778015,TRANSFER,8286690.68,0.0,0.0,11643789.23,19916186.97,0.0,8272397.739999998,8286690.68,0.7116832677601406,-0.1408310864797142,Flagged for Review
C1581946552,C439130344,TRANSFER,10000000.0,21063.0,0.0,744236.22,42602393.69,21063.0,41858157.47,474.743638435245,13.436576042246315,-0.1406484221263512,Flagged for Review
C1779145777,C1388392914,TRANSFER,10000000.0,251677.0,0.0,717969.3,14404599.93,251677.0,13686630.629999999,39.73331002312479,13.928152738351432,-0.14061769347551434,Flagged for Review
C1421599061,C163858169,TRANSFER,10000000.0,51718.0,0.0,710789.22,29054003.89,51718.0,28343214.67,193.35253968560878,14.068848611901274,-0.14059668462905417,Flagged for Review
C1673038277,C552268766,TRANSFER,6827455.66,0.0,0.0,18476771.68,25304227.34,0.0,6827455.66,6827455.66,0.36951559551253843,-0.14050465738011098,Flagged for Review
C963404463,C14715074,TRANSFER,10000000.0,27567.0,0.0,5162976.95,25255024.38,27567.0,20092047.43,362.73940800928614,1.936866687567395,-0.14047569968728546,Flagged for Review
C2370710,C405284128,TRANSFER,10000000.0,159479.0,0.0,1838351.83,17628258.59,159479.0,15789906.76,62.70378730875345,5.439652191249924,-0.14032563175133017,Flagged for Review
C1855165202,C1928543922,TRANSFER,10000000.0,701.0,0.0,2551.53,31889337.79,701.0,31886786.259999998,14245.014245014245,3917.6816726933666,-0.1396027942828877,Flagged for Review
C978320310,C2066539147,TRANSFER,10000000.0,20201.0,0.0,22631.35,20860998.12,20201.0,20838366.77,495.000495000495,441.8454115458625,-0.1396027942828877,Flagged for Review
C2077769384,C36103178,TRANSFER,10000000.0,94974.0,0.0,746942.05,21501180.9,94974.0,20754238.849999998,105.29086601737299,13.387901527432378,-0.13955112674800962,Flagged for Review
C475879190,C1395082788,TRANSFER,10000000.0,23441041.46,13441041.46,0.0,0.0,10000000.0,0.0,0.4266021878960412,10000000.0,-0.13942434231897394,Flagged for Review
C532562076,C17268656,TRANSFER,9956557.06,611674.0,0.0,0.0,9956557.06,611674.0,9956557.06,16.277528197163527,9956557.06,-0.1392854530451193,Flagged for Review
C1328583658,C757057117,TRANSFER,10000000.0,84831.0,0.0,1513375.04,27555586.08,84831.0,26042211.04,117.88004526593738,6.607743043163284,-0.13925946789129096,Flagged for Review
C333144562,C1916384770,TRANSFER,10000000.0,5023.0,0.0,248801.29,29889835.72,5023.0,29641034.43,1990.4458598726114,40.192556105492436,-0.13925456597578534,Flagged for Review
C1014851573,C2107410367,TRANSFER,20750052.09,34596.57,0.0,29213914.49,49963966.58,34596.57,20750052.09,599.7546096445502,0.710279732858911,-0.1390274281726015,Flagged for Review
C273867240,C1361790563,TRANSFER,10000000.0,9969.0,0.0,119617.27,24511908.45,9969.0,24392291.18,1003.0090270812437,83.59926957646185,-0.1389064947042692,Flagged for Review
C1591824212,C992788648,TRANSFER,10000000.0,11470.0,0.0,105221.44,25005969.77,11470.0,24900748.33,871.7635777177229,95.03676212032339,-0.1389064947042692,Flagged for Review
C597861526,C295081230,TRANSFER,8563439.87,0.0,0.0,10883766.77,19447206.63,0.0,8563439.86,8563439.87,0.7868083967763674,-0.13879236437585196,Flagged for Review
C768237950,C1523498459,TRANSFER,10000000.0,11438.0,0.0,0.0,10925859.18,11438.0,10925859.18,874.2022904100008,10000000.0,-0.1387441076416276,Flagged for Review
C779675782,C1866687931,TRANSFER,10000000.0,40183.0,0.0,2939713.94,21831738.82,40183.0,18892024.88,248.85526577742385,3.401690369339008,-0.1386825519499696,Flagged for Review
C1275818678,C1071865192,TRANSFER,10000000.0,21768.0,0.0,381513.99,21782117.18,21768.0,21400603.19,459.3688272313841,26.211289889291113,-0.13855858039752278,Flagged for Review
C2055911362,C522399482,TRANSFER,4604937.29,0.0,0.0,30330704.99,34935642.28,0.0,4604937.290000003,4604937.29,0.15182426981812566,-0.13852894073886435,Flagged for Review
C1149836287,C1626900046,TRANSFER,10000000.0,30570.0,0.0,1073989.67,22614052.28,30570.0,21540062.61,327.10738935592553,9.311067851269136,-0.13816530078597744,Flagged for Review
C879634721,C1353820367,TRANSFER,9952652.38,0.0,0.0,10533511.07,20486163.45,0.0,9952652.379999999,9952652.38,0.9448560284414238,-0.13794225734052967,Flagged for Review
C1409933647,C885587073,TRANSFER,4280835.85,0.0,0.0,35406817.8,39687653.64,0.0,4280835.840000004,4280835.85,0.12090427762462523,-0.1378336094629029,Flagged for Review
C1968732844,C1318632519,TRANSFER,10000000.0,18301.0,0.0,443506.86,23961499.97,18301.0,23517993.11,546.3883728554256,22.547514715973694,-0.13751577855822117,Flagged for Review
C1733790337,C1339088789,TRANSFER,8807479.35,0.0,0.0,10645961.19,19453440.53,0.0,8807479.340000002,8807479.35,0.8273070289760254,-0.1374018539615367,Flagged for Review
C968469820,C285883867,TRANSFER,5432042.29,0.0,0.0,20992820.42,26424862.71,0.0,5432042.289999999,5432042.29,0.2587571332753232,-0.1373725962445428,Flagged for Review
C342059697,C605301468,TRANSFER,15386842.82,50278.11,0.0,44498822.06,59885664.89,50278.11,15386842.829999998,306.02854386245104,0.3457808940082111,-0.1365949390903637,Flagged for Review
C509209737,C2043730841,TRANSFER,10000000.0,51563.0,0.0,134996.56,18023919.87,51563.0,17888923.310000002,193.93375223023816,74.07541291857423,-0.13642292864077998,Flagged for Review
C110114256,C1770585425,TRANSFER,7744469.47,0.0,0.0,11894078.39,19638547.86,0.0,7744469.469999999,7744469.47,0.6511197055327541,-0.13630916571181462,Flagged for Review
C1007022318,C979217194,TRANSFER,8086541.46,0.0,0.0,10855548.03,18942089.49,0.0,8086541.459999999,8086541.46,0.7449223837184401,-0.13601385008620104,Flagged for Review
C292179231,C1772406411,TRANSFER,6705769.58,0.0,0.0,15711377.32,22417146.9,0.0,6705769.579999998,6705769.58,0.426809758088748,-0.1359764412472373,Flagged for Review
C1893700166,C787033725,TRANSFER,6266576.02,0.0,0.0,14745938.56,21012514.57,0.0,6266576.01,6266576.02,0.42496959888529473,-0.1359764412472373,Flagged for Review
C1200127155,C2124010470,TRANSFER,10000000.0,22424.0,0.0,48583.23,17528833.0,22424.0,17480249.77,445.9308807134894,205.82810512793964,-0.13578090818786748,Flagged for Review
C319491154,C778559237,TRANSFER,19730215.68,120855.99,0.0,21036566.97,40766782.65,120855.99,19730215.68,163.2525820806889,0.9379008832684603,-0.1357726455384971,Flagged for Review
C521625415,C1287433675,TRANSFER,3244080.32,0.0,0.0,135085780.52,138329860.83,0.0,3244080.3100000024,3244080.32,0.024014965035529665,-0.1357431739178978,Flagged for Review
C1677135325,C257884011,TRANSFER,8208135.46,0.0,0.0,10654547.18,18862682.64,0.0,8208135.460000001,8208135.46,0.7703879433768726,-0.13566724023441568,Flagged for Review
C1288518335,C1511930710,TRANSFER,10000000.0,50269.0,0.0,1830761.41,19163259.03,50269.0,17332497.62,198.92580067634773,5.462205224106606,-0.13565952331049014,Flagged for Review
C1711334636,C827303121,TRANSFER,10000000.0,258.0,0.0,120721.38,19952824.04,258.0,19832102.66,38610.03861003861,82.83468235135854,-0.13543440338258983,Flagged for Review
C1352462565,C526585608,TRANSFER,4497186.88,0.0,0.0,26863955.41,31361142.3,0.0,4497186.890000001,4497186.88,0.1674059774131386,-0.13529160804580476,Flagged for Review
C1360211954,C991287963,TRANSFER,5617339.2,0.0,0.0,15190153.05,20807492.25,0.0,5617339.199999999,5617339.2,0.3698013319358009,-0.13528341158126156,Flagged for Review
C395092693,C1768048876,TRANSFER,9091135.56,0.0,0.0,10258916.3,19350051.86,0.0,9091135.559999999,9091135.56,0.8861691048040713,-0.13521817926299307,Flagged for Review
C1833129770,C895700774,TRANSFER,8940820.71,0.0,0.0,10446345.08,19387165.79,0.0,8940820.709999999,8940820.71,0.8558801940438873,-0.13487192822360605,Flagged for Review
C871697449,C368420151,TRANSFER,10000000.0,19452.0,0.0,5196.35,17605641.67,19452.0,17600445.32,514.0595280933533,1924.0574523555272,-0.13474186247665743,Flagged for Review
C743768247,C919488700,TRANSFER,9092570.42,0.0,0.0,10138974.97,19231545.39,0.0,9092570.42,9092570.42,0.8967937636802584,-0.1345258333281446,Flagged for Review
C1418410606,C1201288556,TRANSFER,9110223.1,0.0,0.0,10104836.64,19215059.74,0.0,9110223.099999998,9110223.1,0.901570458088033,-0.1345258333281446,Flagged for Review
C1732497268,C1590926612,TRANSFER,3918582.04,0.0,0.0,40114067.85,44032649.88,0.0,3918582.030000001,3918582.04,0.0976859778212202,-0.13435815998506173,Flagged for Review
C2097936763,C492852681,TRANSFER,10000000.0,45335.0,0.0,144308.38,15797067.95,45335.0,15652759.569999998,220.57526027880712,69.2955648482448,-0.13434450709576817,Flagged for Review
C1148424192,C1471142124,TRANSFER,7600076.57,0.0,0.0,11700730.77,19300807.34,0.0,7600076.57,7600076.57,0.6495385689881514,-0.13428236317990538,Flagged for Review
C1500572910,C1394779092,TRANSFER,9193602.45,0.0,0.0,10017785.37,19211387.82,0.0,9193602.450000001,9193602.45,0.9177279401297515,-0.13417989450619483,Flagged for Review
C1393649148,C19797187,TRANSFER,10000000.0,10316.0,0.0,294396.48,18811558.19,10316.0,18517161.71,969.274013763691,33.967682060321984,-0.13404994604061027,Flagged for Review
C1209066516,C2130882745,TRANSFER,9228659.92,0.0,0.0,9597449.72,18826109.63,0.0,9228659.909999998,9228659.92,0.9615740876656462,-0.13383411168737436,Flagged for Review
C865525473,C166492870,CASH_IN,1005037.86,20340468.23,21345506.09,50243557.45,49238519.6,-1005037.8599999994,-1005037.8500000015,0.04941075098295557,0.020003317659121733,-0.13362364872804655,Flagged for Review
C808036698,C879983640,TRANSFER,4881920.79,0.0,0.0,20000000.0,24881920.79,0.0,4881920.789999999,4881920.79,0.24409602729519864,-0.1335617481677135,Flagged for Review
C274088723,C398980055,TRANSFER,8454557.59,0.0,0.0,10000000.0,18454557.59,0.0,8454557.59,8454557.59,0.8454556744544326,-0.1334884848013328,Flagged for Review
